year,flu week,PO rate,PO pop,PO count,PO weighted rate,GL rate,GL count,GL pop,GL weighted rate,FL rate,FL count,FL pop,FL weighted rate,TE rate,TE count,TE pop,TE weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,LI rate,LI count,LI pop,LI weighted rate,TO rate,TO count,TO pop,TO weighted rate
,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.000324781,6158.0,2.0,0.000324781,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1.0,2.0,0.0,6158.0,0.0,0.0001948686,0.00022361400000000002,3.0,13416.0,0.00022361400000000002,0.0,0.0,90853.0,0.0,0.0,0.0,6072.0,0.0,3.6304000000000003e-05,1.0,27545.0,3.6304000000000003e-05,0.0,0.0,2347.0,0.0,0.0,0.0,5343.0,0.0
1.0,3.0,0.0,6158.0,0.0,0.00011692115999999998,0.00044722699999999997,6.0,13416.0,0.0003130592,4.4027e-05,4.0,90853.0,1.76108e-05,0.0,0.0,6072.0,0.0,0.0,0.0,27545.0,2.17824e-05,0.0,0.0,2347.0,0.0,0.0,0.0,5343.0,0.0
1.0,4.0,0.0,6158.0,0.0,7.015269599999999e-05,0.000670841,9.0,13416.0,0.00045617192,8.8054e-05,8.0,90853.0,4.578808e-05,0.0,0.0,6072.0,0.0,0.0,0.0,27545.0,1.306944e-05,0.0,0.0,2347.0,0.0,0.0,0.0,5343.0,0.0
1.0,5.0,0.0,6158.0,0.0,4.209161759999999e-05,0.000149076,2.0,13416.0,0.000333333552,0.000121075,11.0,90853.0,7.5902848e-05,0.0,0.0,6072.0,0.0,0.0005082590000000001,14.0,27545.0,0.00021114526400000004,0.000852152,2.0,2347.0,0.0003408608,0.0,0.0,5343.0,0.0
1.0,6.0,0.0,6158.0,0.0,2.5254970559999993e-05,0.000149076,2.0,13416.0,0.0002596305312,0.000484299,44.0,90853.0,0.0002392613088,0.000658762,4.0,6072.0,0.0002635048,0.000217825,6.0,27545.0,0.00021381715840000003,0.001278228,3.0,2347.0,0.00071580768,0.0,0.0,5343.0,0.0
1.0,7.0,0.0027606370000000002,6158.0,17.0,0.001119407782336,0.0,0.0,13416.0,0.00015577831872,0.00089155,81.0,90853.0,0.00050017678528,0.000494071,3.0,6072.0,0.00035573128000000005,0.0005082590000000001,14.0,27545.0,0.00033159389504000005,0.001278228,3.0,2347.0,0.0009407758080000001,0.00018716099999999998,1.0,5343.0,7.48644e-05
1.0,8.0,0.003085417,6158.0,19.0,0.0019058114694016001,0.0,0.0,13416.0,9.3466991232e-05,0.0014088689999999999,128.0,90853.0,0.0008636536711679999,0.001646904,10.0,6072.0,0.0008722003680000001,0.0012343439999999998,34.0,27545.0,0.0006926939370239999,0.0,0.0,2347.0,0.0005644654848000001,0.003743215,20.0,5343.0,0.00154220464
1.0,9.0,0.0,6158.0,0.0,0.00114348688164096,0.0,0.0,13416.0,5.608019473919999e-05,0.0020142429999999998,183.0,90853.0,0.0013238894027007998,0.0,0.0,6072.0,0.0005233202208,0.00094391,26.0,27545.0,0.0007931803622144,0.0,0.0,2347.0,0.00033867929088000003,0.0056148230000000006,30.0,5343.0,0.0031712519840000003
1.0,10.0,0.0,6158.0,0.0,0.0006860921289845761,7.4538e-05,1.0,13416.0,6.346331684351999e-05,0.001243767,113.0,90853.0,0.00129184044162048,0.0,0.0,6072.0,0.00031399213248,0.002178254,60.0,27545.0,0.00134720981732864,0.000426076,1.0,2347.0,0.00037363797452800003,0.0056148230000000006,30.0,5343.0,0.004148680390400001
1.0,11.0,0.0,6158.0,0.0,0.00041165527739074566,0.0,0.0,13416.0,3.8077990106111994e-05,0.000737455,67.0,90853.0,0.001070086264972288,0.0,0.0,6072.0,0.000188395279488,0.001161735,32.0,27545.0,0.001273019890397184,0.0,0.0,2347.0,0.00022418278471680002,0.0018716079999999999,10.0,5343.0,0.0032378514342400002
1.0,12.0,0.0,6158.0,0.0,0.00024699316643444737,0.0,0.0,13416.0,2.2846794063667197e-05,0.000176109,16.0,90853.0,0.0007124953589833728,0.0,0.0,6072.0,0.00011303716769279999,0.0005082590000000001,14.0,27545.0,0.0009671155342383104,0.0,0.0,2347.0,0.00013450967083008,0.0,0.0,5343.0,0.001942710860544
1.0,13.0,0.0,6158.0,0.0,0.00014819589986066843,0.0,0.0,13416.0,1.3708076438200318e-05,8.8054e-05,8.0,90853.0,0.00046271881539002366,0.0,0.0,6072.0,6.782230061567999e-05,7.260800000000001e-05,2.0,27545.0,0.0006093125205429863,0.0,0.0,2347.0,8.0705802498048e-05,0.0,0.0,5343.0,0.0011656265163264
1.0,14.0,0.0,6158.0,0.0,8.891753991640106e-05,0.0,0.0,13416.0,8.22484586292019e-06,2.2014e-05,2.0,90853.0,0.0002864368892340142,0.0,0.0,6072.0,4.069338036940799e-05,0.0,0.0,27545.0,0.00036558751232579177,0.0,0.0,2347.0,4.84234814988288e-05,0.0,0.0,5343.0,0.0006993759097958399
1.0,15.0,0.0,6158.0,0.0,5.3350523949840636e-05,0.0,0.0,13416.0,4.934907517752114e-06,7.7048e-05,7.0,90853.0,0.00020268133354040853,0.0,0.0,6072.0,2.4416028221644797e-05,0.0,0.0,27545.0,0.00021935250739547505,0.0,0.0,2347.0,2.9054088899297276e-05,0.0,0.0,5343.0,0.0004196255458775039
1.0,16.0,0.0,6158.0,0.0,3.201031436990438e-05,0.0,0.0,13416.0,2.960944510651268e-06,1.1007e-05,1.0,90853.0,0.00012601160012424512,0.0,0.0,6072.0,1.4649616932986878e-05,3.6304000000000003e-05,1.0,27545.0,0.00014613310443728502,0.0,0.0,2347.0,1.7432453339578366e-05,0.0,0.0,5343.0,0.0002517753275265023
1.0,17.0,0.0,6158.0,0.0,1.920618862194263e-05,0.0,0.0,13416.0,1.7765667063907609e-06,0.0,0.0,90853.0,7.560696007454706e-05,0.0,0.0,6072.0,8.789770159792127e-06,0.0,0.0,27545.0,8.7679862662371e-05,0.0,0.0,2347.0,1.0459472003747018e-05,0.0,0.0,5343.0,0.00015106519651590138
1.0,18.0,0.0,6158.0,0.0,1.1523713173165576e-05,0.0,0.0,13416.0,1.0659400238344565e-06,3.302e-05,3.0,90853.0,5.8572176044728235e-05,0.0,0.0,6072.0,5.273862095875275e-06,7.260800000000001e-05,2.0,27545.0,8.165111759742261e-05,0.0,0.0,2347.0,6.275683202248211e-06,0.00018716099999999998,1.0,5343.0,0.00016550351790954083
1.0,19.0,0.0,6158.0,0.0,6.914227903899346e-06,0.0,0.0,13416.0,6.395640143006738e-07,0.0,0.0,90853.0,3.514330562683694e-05,0.0,0.0,6072.0,3.1643172575251652e-06,0.000145217,4.0,27545.0,0.00010707747055845358,0.0,0.0,2347.0,3.765409921348926e-06,0.0,0.0,5343.0,9.93021107457245e-05
1.0,20.0,0.0,6158.0,0.0,4.1485367423396075e-06,0.0,0.0,13416.0,3.837384085804043e-07,2.2014e-05,2.0,90853.0,2.989158337610216e-05,0.0,0.0,6072.0,1.898590354515099e-06,7.260800000000001e-05,2.0,27545.0,9.328968233507215e-05,0.0,0.0,2347.0,2.259245952809356e-06,0.0,0.0,5343.0,5.95812664474347e-05
1.0,21.0,0.0,6158.0,0.0,2.4891220454037644e-06,0.0,0.0,13416.0,2.3024304514824258e-07,1.1007e-05,1.0,90853.0,2.2337750025661298e-05,0.0,0.0,6072.0,1.1391542127090593e-06,0.0,0.0,27545.0,5.597380940104329e-05,0.0,0.0,2347.0,1.3555475716856135e-06,0.0,0.0,5343.0,3.5748759868460814e-05
1.0,22.0,0.0,6158.0,0.0,1.4934732272422586e-06,0.0,0.0,13416.0,1.3814582708894553e-07,0.0,0.0,90853.0,1.3402650015396778e-05,0.0,0.0,6072.0,6.834925276254356e-07,3.6304000000000003e-05,1.0,27545.0,4.810588564062597e-05,0.0,0.0,2347.0,8.133285430113681e-07,0.0,0.0,5343.0,2.1449255921076487e-05
1.0,23.0,0.0,6158.0,0.0,8.960839363453551e-07,0.0,0.0,13416.0,8.288749625336732e-08,0.0,0.0,90853.0,8.041590009238067e-06,0.0,0.0,6072.0,4.1009551657526135e-07,0.0,0.0,27545.0,2.886353138437558e-05,0.0,0.0,2347.0,4.879971258068209e-07,0.0,0.0,5343.0,1.2869553552645892e-05
1.0,24.0,0.0,6158.0,0.0,5.376503618072131e-07,0.0,0.0,13416.0,4.973249775202039e-08,0.0,0.0,90853.0,4.82495400554284e-06,0.0,0.0,6072.0,2.460573099451568e-07,7.260800000000001e-05,2.0,27545.0,4.636131883062535e-05,0.0,0.0,2347.0,2.9279827548409253e-07,0.0,0.0,5343.0,7.721732131587534e-06
1.0,25.0,0.0,6158.0,0.0,3.225902170843278e-07,0.0,0.0,13416.0,2.983949865121223e-08,1.1007e-05,1.0,90853.0,7.297772403325704e-06,0.0,0.0,6072.0,1.4763438596709407e-07,0.00010891299999999999,3.0,27545.0,7.138199129837521e-05,0.0,0.0,2347.0,1.756789652904555e-07,0.0,0.0,5343.0,4.633039278952521e-06
1.0,26.0,0.0,6158.0,0.0,1.935541302505967e-07,0.0,0.0,13416.0,1.7903699190727338e-08,0.0,0.0,90853.0,4.378663441995422e-06,0.0,0.0,6072.0,8.858063158025644e-08,0.00010891299999999999,3.0,27545.0,8.639439477902513e-05,0.0,0.0,2347.0,1.0540737917427331e-07,0.0,0.0,5343.0,2.779823567371512e-06
1.0,27.0,0.0,6158.0,0.0,1.1613247815035801e-07,0.0,0.0,13416.0,1.0742219514436403e-08,0.0,0.0,90853.0,2.6271980651972533e-06,0.0,0.0,6072.0,5.3148378948153867e-08,0.0,0.0,27545.0,5.183663686741508e-05,0.0,0.0,2347.0,6.324442750456398e-08,0.0,0.0,5343.0,1.6678941404229073e-06
1.0,28.0,0.0,6158.0,0.0,6.967948689021481e-08,0.0,0.0,13416.0,6.4453317086618415e-09,0.0,0.0,90853.0,1.576318839118352e-06,0.0,0.0,6072.0,3.188902736889232e-08,0.0,0.0,27545.0,3.1101982120449046e-05,0.0,0.0,2347.0,3.7946656502738385e-08,0.0,0.0,5343.0,1.0007364842537444e-06
1.0,29.0,0.0,6158.0,0.0,4.1807692134128885e-08,0.0,0.0,13416.0,3.867199025197105e-09,2.2014e-05,2.0,90853.0,9.751391303471012e-06,0.0,0.0,6072.0,1.913341642133539e-08,0.0,0.0,27545.0,1.8661189272269427e-05,0.0,0.0,2347.0,2.276799390164303e-08,0.0,0.0,5343.0,6.004418905522467e-07
1.0,30.0,0.0,6158.0,0.0,2.508461528047733e-08,0.0,0.0,13416.0,2.320319415118263e-09,3.302e-05,3.0,90853.0,1.9058834782082607e-05,0.0,0.0,6072.0,1.1480049852801233e-08,3.6304000000000003e-05,1.0,27545.0,2.5718313563361657e-05,0.0,0.0,2347.0,1.3660796340985819e-08,0.0,0.0,5343.0,3.6026513433134797e-07
1.0,31.0,0.0,6158.0,0.0,1.5050769168286398e-08,0.0,0.0,13416.0,1.3921916490709577e-09,0.0,0.0,90853.0,1.1435300869249565e-05,0.0,0.0,6072.0,6.88802991168074e-09,0.000471955,13.0,27545.0,0.000204212988138017,0.0,0.0,2347.0,8.19647780459149e-09,0.0,0.0,5343.0,2.1615908059880877e-07
1.0,32.0,0.0,6158.0,0.0,9.030461500971838e-09,0.0,0.0,13416.0,8.353149894425747e-10,0.0,0.0,90853.0,6.861180521549738e-06,0.0,0.0,6072.0,4.132817947008444e-09,3.6304000000000003e-05,1.0,27545.0,0.0001370493928828102,0.0,0.0,2347.0,4.917886682754894e-09,0.0,0.0,5343.0,1.2969544835928526e-07
1.0,33.0,0.0,6158.0,0.0,5.418276900583103e-09,0.0,0.0,13416.0,5.011889936655447e-10,1.1007e-05,1.0,90853.0,8.519508312929843e-06,0.0,0.0,6072.0,2.479690768205066e-09,0.0,0.0,27545.0,8.222963572968611e-05,0.0,0.0,2347.0,2.9507320096529364e-09,0.0,0.0,5343.0,7.781726901557115e-08
1.0,34.0,0.0,6158.0,0.0,3.2509661403498616e-09,0.0,0.0,13416.0,3.0071339619932686e-10,0.0,0.0,90853.0,5.111704987757906e-06,0.0,0.0,6072.0,1.4878144609230395e-09,0.0,0.0,27545.0,4.933778143781167e-05,0.0,0.0,2347.0,1.7704392057917618e-09,0.0,0.0,5343.0,4.669036140934269e-08
1.0,35.0,0.0,6158.0,0.0,1.950579684209917e-09,0.0,0.0,13416.0,1.8042803771959612e-10,1.1007e-05,1.0,90853.0,7.469822992654744e-06,0.0,0.0,6072.0,8.926886765538237e-10,7.260800000000001e-05,2.0,27545.0,5.8645868862687e-05,0.0,0.0,2347.0,1.062263523475057e-09,0.0,0.0,5343.0,2.8014216845605612e-08
1.0,36.0,0.0,6158.0,0.0,1.1703478105259501e-09,0.0,0.0,13416.0,1.0825682263175766e-10,0.0,0.0,90853.0,4.481893795592847e-06,0.0,0.0,6072.0,5.356132059322942e-10,0.0,0.0,27545.0,3.51875213176122e-05,0.0,0.0,2347.0,6.373581140850343e-10,0.0,0.0,5343.0,1.6808530107363366e-08
1.0,37.0,0.0,6158.0,0.0,7.022086863155701e-10,0.0,0.0,13416.0,6.49540935790546e-11,0.0,0.0,90853.0,2.689136277355708e-06,0.0,0.0,6072.0,3.2136792355937646e-10,0.0,0.0,27545.0,2.111251279056732e-05,0.0,0.0,2347.0,3.8241486845102056e-10,0.0,0.0,5343.0,1.0085118064418019e-08
1.0,38.0,0.0,6158.0,0.0,4.2132521178934205e-10,0.0,0.0,13416.0,3.897245614743276e-11,0.0,0.0,90853.0,1.6134817664134247e-06,0.0,0.0,6072.0,1.9282075413562587e-10,0.0,0.0,27545.0,1.2667507674340391e-05,0.0,0.0,2347.0,2.2944892107061234e-10,0.0,0.0,5343.0,6.051070838650811e-09
1.0,39.0,0.0,6158.0,0.0,2.527951270736052e-10,0.0,0.0,13416.0,2.3383473688459657e-11,0.0,0.0,90853.0,9.680890598480548e-07,0.0,0.0,6072.0,1.1569245248137552e-10,0.0,0.0,27545.0,7.600504604604234e-06,0.0,0.0,2347.0,1.3766935264236739e-10,0.0,0.0,5343.0,3.6306425031904862e-09
1.0,40.0,0.0,6158.0,0.0,1.5167707624416312e-10,0.0,0.0,13416.0,1.4030084213075794e-11,0.0,0.0,90853.0,5.808534359088329e-07,0.0,0.0,6072.0,6.941547148882531e-11,0.0,0.0,27545.0,4.56030276276254e-06,0.0,0.0,2347.0,8.260161158542043e-11,0.0,0.0,5343.0,2.1783855019142917e-09
1.0,41.0,0.0,6158.0,0.0,9.100624574649787e-11,0.0,0.0,13416.0,8.418050527845475e-12,0.0,0.0,90853.0,3.485120615452997e-07,0.0,0.0,6072.0,4.1649282893295187e-11,0.0,0.0,27545.0,2.736181657657524e-06,0.0,0.0,2347.0,4.9560966951252253e-11,0.0,0.0,5343.0,1.307031301148575e-09
1.0,42.0,0.0,6158.0,0.0,5.4603747447898716e-11,0.0,0.0,13416.0,5.050830316707285e-12,0.0,0.0,90853.0,2.0910723692717982e-07,0.0,0.0,6072.0,2.4989569735977112e-11,0.0,0.0,27545.0,1.6417089945945145e-06,0.0,0.0,2347.0,2.973658017075135e-11,0.0,0.0,5343.0,7.84218780689145e-10
1.0,43.0,0.0,6158.0,0.0,3.276224846873923e-11,0.0,0.0,13416.0,3.030498190024371e-12,0.0,0.0,90853.0,1.2546434215630787e-07,0.0,0.0,6072.0,1.4993741841586266e-11,0.0,0.0,27545.0,9.850253967567086e-07,0.0,0.0,2347.0,1.7841948102450807e-11,0.0,0.0,5343.0,4.70531268413487e-10
1.0,44.0,0.0,6158.0,0.0,1.965734908124354e-11,0.0,0.0,13416.0,1.8182989140146224e-12,0.0,0.0,90853.0,7.527860529378473e-08,0.0,0.0,6072.0,8.996245104951759e-12,0.0,0.0,27545.0,5.910152380540252e-07,0.0,0.0,2347.0,1.0705168861470484e-11,0.0,0.0,5343.0,2.823187610480922e-10
1.0,45.0,0.0,6158.0,0.0,1.1794409448746123e-11,0.0,0.0,13416.0,1.0909793484087734e-12,0.0,0.0,90853.0,4.516716317627084e-08,0.0,0.0,6072.0,5.397747062971055e-12,0.0,0.0,27545.0,3.546091428324151e-07,0.0,0.0,2347.0,6.42310131688229e-12,0.0,0.0,5343.0,1.6939125662885532e-10
1.0,46.0,0.0,6158.0,0.0,7.076645669247673e-12,0.0,0.0,13416.0,6.54587609045264e-13,0.0,0.0,90853.0,2.7100297905762503e-08,0.0,0.0,6072.0,3.238648237782633e-12,0.0,0.0,27545.0,2.1276548569944905e-07,0.0,0.0,2347.0,3.853860790129374e-12,0.0,0.0,5343.0,1.016347539773132e-10
1.0,47.0,0.0,6158.0,0.0,4.2459874015486036e-12,0.0,0.0,13416.0,3.9275256542715836e-13,0.0,0.0,90853.0,1.6260178743457502e-08,0.0,0.0,6072.0,1.9431889426695797e-12,0.0,0.0,27545.0,1.2765929141966942e-07,0.0,0.0,2347.0,2.3123164740776245e-12,0.0,0.0,5343.0,6.098085238638791e-11
1.0,48.0,0.0,6158.0,0.0,2.547592440929162e-12,0.0,0.0,13416.0,2.35651539256295e-13,0.0,0.0,90853.0,9.7561072460745e-09,0.0,0.0,6072.0,1.1659133656017477e-12,0.0,0.0,27545.0,7.659557485180165e-08,0.0,0.0,2347.0,1.3873898844465746e-12,0.0,0.0,5343.0,3.658851143183275e-11
1.0,49.0,0.0,6158.0,0.0,1.5285554645574972e-12,0.0,0.0,13416.0,1.41390923553777e-13,0.0,0.0,90853.0,5.8536643476447e-09,0.0,0.0,6072.0,6.995480193610486e-13,0.0,0.0,27545.0,4.595734491108099e-08,0.0,0.0,2347.0,8.324339306679447e-13,0.0,0.0,5343.0,2.1953106859099647e-11
1.0,50.0,0.0,6158.0,0.0,9.171332787344983e-13,0.0,0.0,13416.0,8.48345541322662e-14,0.0,0.0,90853.0,3.51219860858682e-09,0.0,0.0,6072.0,4.1972881161662916e-13,0.0,0.0,27545.0,2.757440694664859e-08,0.0,0.0,2347.0,4.994603584007668e-13,0.0,0.0,5343.0,1.3171864115459787e-11
1.0,51.0,0.0,6158.0,0.0,5.502799672406989e-13,0.0,0.0,13416.0,5.090073247935972e-14,0.0,0.0,90853.0,2.107319165152092e-09,0.0,0.0,6072.0,2.5183728696997747e-13,0.0,0.0,27545.0,1.6544644167989155e-08,0.0,0.0,2347.0,2.9967621504046005e-13,0.0,0.0,5343.0,7.903118469275872e-12
1.0,52.0,0.0,6158.0,0.0,3.301679803444194e-13,0.0,0.0,13416.0,3.054043948761583e-14,0.0,0.0,90853.0,1.2643914990912551e-09,0.0,0.0,6072.0,1.5110237218198648e-13,0.0,0.0,27545.0,9.926786500793493e-09,0.0,0.0,2347.0,1.7980572902427604e-13,0.0,0.0,5343.0,4.741871081565524e-12
1.0,53.0,0.0,6158.0,0.0,1.981007882066516e-13,0.0,0.0,13416.0,1.83242636925695e-14,0.0,0.0,90853.0,7.58634899454753e-10,0.0,0.0,6072.0,9.066142330919189e-14,0.0,0.0,27545.0,5.956071900476096e-09,0.0,0.0,2347.0,1.0788343741456561e-13,0.0,0.0,5343.0,2.845122648939314e-12
2.0,1.0,0.0,6189.0,0.0,1.1886047292399096e-13,0.0,0.0,13416.0,1.09945582155417e-14,0.0,0.0,90853.0,4.551809396728518e-10,0.0,0.0,6072.0,5.439685398551513e-14,0.0,0.0,27545.0,3.5736431402856573e-09,0.0,0.0,2347.0,6.473006244873937e-14,0.0,0.0,5343.0,1.7070735893635882e-12
2.0,2.0,0.0,6189.0,0.0,7.131628375439457e-14,0.0,0.0,13568.0,6.596734929325019e-15,0.0,0.0,91236.0,2.7310856380371105e-10,0.0,0.0,6057.0,3.2638112391309075e-14,0.0,0.0,27475.0,2.144185884171394e-09,0.0,0.0,2377.0,3.883803746924362e-14,0.0,0.0,5151.0,1.0242441536181529e-12
2.0,3.0,0.0,6189.0,0.0,4.278977025263674e-14,0.0,0.0,13568.0,3.958040957595011e-15,0.0,0.0,91236.0,1.6386513828222663e-10,0.0,0.0,6057.0,1.9582867434785445e-14,0.0,0.0,27475.0,1.2865115305028364e-09,0.0,0.0,2377.0,2.330282248154617e-14,0.0,0.0,5151.0,6.145464921708918e-13
2.0,4.0,0.0,6189.0,0.0,2.5673862151582045e-14,0.0,0.0,13568.0,2.3748245745570066e-15,0.0,0.0,91236.0,9.831908296933597e-11,0.0,0.0,6057.0,1.1749720460871267e-14,0.0,0.0,27475.0,7.719069183017018e-10,0.0,0.0,2377.0,1.3981693488927702e-14,0.0,0.0,5151.0,3.6872789530253504e-13
2.0,5.0,0.0,6189.0,0.0,1.5404317290949227e-14,0.0,0.0,13568.0,1.4248947447342039e-15,0.0,0.0,91236.0,5.899144978160158e-11,0.0,0.0,6057.0,7.04983227652276e-15,0.0,0.0,27475.0,4.631441509810211e-10,0.0,0.0,2377.0,8.38901609335662e-15,0.0,0.0,5151.0,2.21236737181521e-13
2.0,6.0,0.0,6189.0,0.0,9.242590374569536e-15,0.0,0.0,13568.0,8.549368468405223e-16,0.0,0.0,91236.0,3.539486986896094e-11,0.0,0.0,6057.0,4.229899365913656e-15,0.0,0.0,27475.0,2.7788649058861266e-10,0.0,0.0,2377.0,5.033409656013972e-15,0.0,0.0,5151.0,1.327420423089126e-13
2.0,7.0,0.0,6189.0,0.0,5.545554224741722e-15,0.0,0.0,13568.0,5.129621081043134e-16,0.0,0.0,91236.0,2.1236921921376566e-11,0.0,0.0,6057.0,2.5379396195481934e-15,0.0,0.0,27475.0,1.667318943531676e-10,0.0,0.0,2377.0,3.020045793608383e-15,0.0,0.0,5151.0,7.964522538534756e-14
2.0,8.0,0.0,6189.0,0.0,3.327332534845033e-15,0.0,0.0,13568.0,3.07777264862588e-16,0.0,0.0,91236.0,1.274215315282594e-11,0.0,0.0,6057.0,1.522763771728916e-15,0.0,0.0,27475.0,1.0003913661190055e-10,0.0,0.0,2377.0,1.8120274761650297e-15,0.0,0.0,5151.0,4.778713523120853e-14
2.0,9.0,0.0,6189.0,0.0,1.9963995209070196e-15,0.0,0.0,13568.0,1.8466635891755281e-16,0.0,0.0,91236.0,7.645291891695564e-12,0.0,0.0,6057.0,9.136582630373494e-16,0.0,0.0,27475.0,6.002348196714032e-11,0.0,0.0,2377.0,1.0872164856990177e-15,0.0,0.0,5151.0,2.867228113872512e-14
2.0,10.0,0.0,6189.0,0.0,1.1978397125442117e-15,0.0,0.0,13568.0,1.1079981535053168e-16,0.0,0.0,91236.0,4.587175135017338e-12,0.0,0.0,6057.0,5.481949578224097e-16,0.0,0.0,27475.0,3.601408918028419e-11,0.0,0.0,2377.0,6.523298914194107e-16,0.0,0.0,5151.0,1.7203368683235072e-14
2.0,11.0,0.0,6189.0,0.0,7.1870382752652705e-16,0.0,0.0,13568.0,6.6479889210319e-17,0.0,0.0,91236.0,2.7523050810104026e-12,0.0,0.0,6057.0,3.2891697469344577e-16,0.0,0.0,27475.0,2.1608453508170515e-11,0.0,0.0,2377.0,3.9139793485164636e-16,0.0,0.0,5151.0,1.0322021209941043e-14
2.0,12.0,0.0,6189.0,0.0,4.312222965159162e-16,0.0,0.0,13568.0,3.98879335261914e-17,0.0,0.0,91236.0,1.6513830486062414e-12,0.0,0.0,6057.0,1.9735018481606745e-16,0.0,0.0,27475.0,1.2965072104902309e-11,0.0,0.0,2377.0,2.3483876091098783e-16,0.0,0.0,5151.0,6.193212725964626e-15
2.0,13.0,0.0,6189.0,0.0,2.587333779095497e-16,0.0,0.0,13568.0,2.393276011571484e-17,0.0,0.0,91236.0,9.908298291637447e-13,0.0,0.0,6057.0,1.1841011088964046e-16,3.6397e-05,1.0,27475.0,1.4558807779043264e-05,0.0,0.0,2377.0,1.4090325654659268e-16,0.0,0.0,5151.0,3.7159276355787755e-15
2.0,14.0,0.0,6189.0,0.0,1.552400267457298e-16,0.0,0.0,13568.0,1.43596560694289e-17,0.0,0.0,91236.0,5.944978974982468e-13,0.0,0.0,6057.0,7.104606653378428e-17,0.000145587,4.0,27475.0,6.697008466742596e-05,0.0,0.0,2377.0,8.45419539279556e-17,0.0,0.0,5151.0,2.2295565813472653e-15
2.0,15.0,0.0,6189.0,0.0,9.314401604743789e-17,0.0,0.0,13568.0,8.61579364165734e-18,0.0,0.0,91236.0,3.566987384989481e-13,0.0,0.0,6057.0,4.2627639920270563e-17,0.00018198400000000002,5.0,27475.0,0.00011297565080045558,0.0,0.0,2377.0,5.072517235677336e-17,0.0,0.0,5151.0,1.3377339488083592e-15
2.0,16.0,0.0,6189.0,0.0,5.588640962846273e-17,0.0,0.0,13568.0,5.1694761849944045e-18,0.0,0.0,91236.0,2.1401924309936883e-13,0.0,0.0,6057.0,2.5576583952162336e-17,0.00010919,3.0,27475.0,0.00011146139048027336,0.0,0.0,2377.0,3.0435103414064016e-17,0.0,0.0,5151.0,8.026403692850154e-16
2.0,17.0,0.0,6189.0,0.0,3.353184577707764e-17,0.0,0.0,13568.0,3.1016857109966425e-18,6.5764e-05,6.0,91236.0,2.6305600128411548e-05,0.0,0.0,6057.0,1.53459503712974e-17,3.6397e-05,1.0,27475.0,8.143563428816402e-05,0.0,0.0,2377.0,1.826106204843841e-17,0.0,0.0,5151.0,4.815842215710093e-16
2.0,18.0,0.000807885,6189.0,5.0,0.00032315400000002014,0.0,0.0,13568.0,1.8610114265979855e-18,0.00048226599999999997,44.0,91236.0,0.00020868976007704692,0.0,0.0,6057.0,9.20757022277844e-18,0.00010919,3.0,27475.0,9.253738057289842e-05,0.0,0.0,2377.0,1.0956637229063046e-17,0.0,0.0,5151.0,2.8895053294260554e-16
2.0,19.0,0.0,6189.0,0.0,0.00019389240000001207,0.0,0.0,13568.0,1.1166068559587913e-18,0.00030689599999999997,28.0,91236.0,0.0002479722560462281,0.0,0.0,6057.0,5.524542133667064e-18,0.00010919,3.0,27475.0,9.919842834373905e-05,0.0,0.0,2377.0,6.573982337437827e-18,0.0,0.0,5151.0,1.7337031976556332e-16
2.0,20.0,0.00016157700000000002,6189.0,1.0,0.00018096624000000724,0.0,0.0,13568.0,6.699641135752747e-19,0.000295936,27.0,91236.0,0.0002671577536277369,0.0,0.0,6057.0,3.3147252802002384e-18,0.00025477700000000003,7.0,27475.0,0.00016142985700624347,0.0,0.0,2377.0,3.944389402462696e-18,0.0,0.0,5151.0,1.0402219185933799e-16
2.0,21.0,0.000807885,6189.0,5.0,0.00043173374400000435,0.0,0.0,13568.0,4.019784681451648e-19,6.5764e-05,6.0,91236.0,0.00018660025217664213,0.0,0.0,6057.0,1.988835168120143e-18,0.00010919,3.0,27475.0,0.0001405339142037461,0.0,0.0,2377.0,2.3666336414776177e-18,0.0,0.0,5151.0,6.241331511560279e-17
2.0,22.0,0.00016157700000000002,6189.0,1.0,0.00032367104640000264,0.0,0.0,13568.0,2.4118708088709885e-19,2.1921e-05,2.0,91236.0,0.00012072855130598527,0.0,0.0,6057.0,1.1933011008720857e-18,0.000400364,11.0,27475.0,0.00024446594852224764,0.0,0.0,2377.0,1.4199801848865706e-18,0.0,0.0,5151.0,3.7447989069361674e-17
2.0,23.0,0.0,6189.0,0.0,0.00019420262784000157,0.0,0.0,13568.0,1.4471224853225931e-19,0.000657635,60.0,91236.0,0.00033549113078359114,0.0,0.0,6057.0,7.159806605232514e-19,0.000400364,11.0,27475.0,0.0003068251691133486,0.0,0.0,2377.0,8.519881109319423e-19,0.0007765480000000001,4.0,5151.0,0.0003106192000000225
2.0,24.0,0.0012926160000000001,6189.0,8.0,0.000633567976704001,0.0,0.0,13568.0,8.682734911935559e-20,0.000624753,57.0,91236.0,0.00045119587847015474,0.0,0.0,6057.0,4.295883963139508e-19,0.000655141,18.0,27475.0,0.00044615150146800914,0.0,0.0,2377.0,5.111928665591653e-19,0.00038827400000000003,2.0,5151.0,0.00034168112000001354
