year,flu week,MC rate,MC pop,MC count,MC weighted rate,GF rate,GF count,GF pop,GF weighted rate,VA rate,VA count,VA pop,VA weighted rate,RO rate,RO count,RO pop,RO weighted rate,RI rate,RI count,RI pop,RI weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate
8.0,4.0,0.0,1718.0,0.0,1.0899092079731869e-09,0.0,0.0,1293.0,5.143148307265042e-09,0.0,0.0,7433.0,5.945299816403576e-09,0.0,0.0,11098.0,1.4750771224374447e-08,0.0,0.0,11039.0,2.2386926321288392e-09,0.0,0.0,27141.0,5.779504744447119e-09
8.0,5.0,0.0,1718.0,0.0,6.539455247839121e-10,0.0,0.0,1293.0,3.0858889843590255e-09,0.0,0.0,7433.0,3.567179889842145e-09,0.0,0.0,11098.0,8.850462734624669e-09,0.0,0.0,11039.0,1.3432155792773035e-09,0.0,0.0,27141.0,3.467702846668271e-09
8.0,6.0,0.0,1718.0,0.0,3.9236731487034724e-10,0.0,0.0,1293.0,1.8515333906154153e-09,0.0,0.0,7433.0,2.140307933905287e-09,0.0,0.0,11098.0,5.310277640774801e-09,0.0,0.0,11039.0,8.05929347566382e-10,0.0,0.0,27141.0,2.0806217080009627e-09
8.0,7.0,0.0,1718.0,0.0,2.3542038892220835e-10,0.0,0.0,1293.0,1.1109200343692491e-09,0.0,0.0,7433.0,1.2841847603431721e-09,0.0,0.0,11098.0,3.1861665844648807e-09,0.0,0.0,11039.0,4.835576085398292e-10,0.0,0.0,27141.0,1.2483730248005775e-09
8.0,8.0,0.0,1718.0,0.0,1.41252233353325e-10,0.0,0.0,1293.0,6.665520206215494e-10,0.0,0.0,7433.0,7.705108562059032e-10,0.0,0.0,11098.0,1.9116999506789282e-09,0.0,0.0,11039.0,2.901345651238975e-10,0.0,0.0,27141.0,7.490238148803465e-10
8.0,9.0,0.0,1718.0,0.0,8.4751340011995e-11,0.0,0.0,1293.0,3.9993121237292966e-10,0.0,0.0,7433.0,4.6230651372354194e-10,0.0,0.0,11098.0,1.147019970407357e-09,0.0,0.0,11039.0,1.7408073907433852e-10,0.0,0.0,27141.0,4.4941428892820785e-10
8.0,10.0,0.0,1718.0,0.0,5.0850804007197e-11,0.0,0.0,1293.0,2.3995872742375776e-10,0.0,0.0,7433.0,2.7738390823412513e-10,0.0,0.0,11098.0,6.882119822444142e-10,0.0,0.0,11039.0,1.044484434446031e-10,0.0,0.0,27141.0,2.696485733569247e-10
8.0,11.0,0.0,1718.0,0.0,3.05104824043182e-11,0.0,0.0,1293.0,1.4397523645425465e-10,0.0,0.0,7433.0,1.6643034494047507e-10,0.0,0.0,11098.0,4.129271893466485e-10,0.0,0.0,11039.0,6.266906606676186e-11,0.0,0.0,27141.0,1.617891440141548e-10
8.0,12.0,0.0,1718.0,0.0,1.830628944259092e-11,0.0,0.0,1293.0,8.638514187255279e-11,0.0,0.0,7433.0,9.985820696428504e-11,0.0,0.0,11098.0,2.477563136079891e-10,0.0,0.0,11039.0,3.7601439640057115e-11,0.0,0.0,27141.0,9.707348640849289e-11
8.0,13.0,0.0,1718.0,0.0,1.0983773665554551e-11,0.0,0.0,1293.0,5.183108512353167e-11,0.0,0.0,7433.0,5.991492417857102e-11,0.0,0.0,11098.0,1.4865378816479344e-10,0.0,0.0,11039.0,2.256086378403427e-11,0.0,0.0,27141.0,5.824409184509573e-11
8.0,14.0,0.0,1718.0,0.0,6.59026419933273e-12,0.0,0.0,1293.0,3.1098651074119e-11,0.0,0.0,7433.0,3.594895450714261e-11,0.0,0.0,11098.0,8.919227289887606e-11,0.0,0.0,11039.0,1.353651827042056e-11,0.0,0.0,27141.0,3.494645510705744e-11
8.0,15.0,0.0,1718.0,0.0,3.954158519599638e-12,0.0,0.0,1293.0,1.86591906444714e-11,0.0,0.0,7433.0,2.1569372704285567e-11,0.0,0.0,11098.0,5.3515363739325635e-11,0.0,0.0,11039.0,8.121910962252336e-12,0.0,0.0,27141.0,2.096787306423446e-11
8.0,16.0,0.0,1718.0,0.0,2.3724951117597827e-12,0.0,0.0,1293.0,1.1195514386682839e-11,0.0,0.0,7433.0,1.294162362257134e-11,0.0,0.0,11098.0,3.210921824359538e-11,0.0,0.0,11039.0,4.873146577351402e-12,0.0,0.0,27141.0,1.2580723838540677e-11
8.0,17.0,0.0,1718.0,0.0,1.4234970670558695e-12,0.0,0.0,1293.0,6.717308632009703e-12,0.0,0.0,7433.0,7.764974173542804e-12,0.0,0.0,11098.0,1.9265530946157228e-11,9.0588e-05,1.0,11039.0,3.623520292388795e-05,0.0,0.0,27141.0,7.548434303124407e-12
8.0,18.0,0.0,1718.0,0.0,8.540982402335217e-13,0.0,0.0,1293.0,4.0303851792058214e-12,0.0,0.0,7433.0,4.658984504125682e-12,9.010600000000001e-05,1.0,11098.0,3.604241155931857e-05,0.0,0.0,11039.0,2.174112175433277e-05,7.368899999999999e-05,2.0,27141.0,2.947560452906058e-05
8.0,19.0,0.0,1718.0,0.0,5.12458944140113e-13,0.0,0.0,1293.0,2.418231107523493e-12,0.000134535,1.0,7433.0,5.3814002795390706e-05,0.00027031900000000004,3.0,11098.0,0.00012975304693559116,0.0,0.0,11039.0,1.304467305259966e-05,0.0008474260000000001,23.0,27141.0,0.0003566557627174364
8.0,20.0,0.0,1718.0,0.0,3.074753664840678e-13,0.0,0.0,1293.0,1.4509386645140956e-12,0.000134535,1.0,7433.0,8.610240167723443e-05,0.00045053199999999996,5.0,11098.0,0.00025806462816135465,0.0,0.0,11039.0,7.826803831559796e-06,0.0008842710000000001,24.0,27141.0,0.0005677018576304619
8.0,21.0,0.0,1718.0,0.0,1.8448521989044066e-13,0.0,0.0,1293.0,8.705631987084573e-13,0.00026907,2.0,7433.0,0.00015928944100634067,0.0007208510000000001,8.0,11098.0,0.0004431791768968129,0.0,0.0,11039.0,4.696082298935877e-06,0.000700048,19.0,27141.0,0.000620640314578277
8.0,22.0,0.001164144,1718.0,2.0,0.00046565760011069114,0.0,0.0,1293.0,5.223379192250744e-13,0.0012108169999999999,9.0,7433.0,0.0005799004646038044,0.0007208510000000001,8.0,11098.0,0.0005542479061380879,0.0,0.0,11039.0,2.8176493793615264e-06,0.0008842710000000001,24.0,27141.0,0.0007260925887469662
8.0,23.0,0.001164144,1718.0,2.0,0.0007450521600664147,0.0,0.0,1293.0,3.1340275153504464e-13,0.000134535,1.0,7433.0,0.0004017542787622826,0.002252658,25.0,11098.0,0.0012336119436828527,0.000362352,4.0,11039.0,0.0001466313896276169,0.000147379,4.0,27141.0,0.0004946071532481798
8.0,24.0,0.003492433,1718.0,6.0,0.001844004496039849,0.0,0.0,1293.0,1.8804165092102678e-13,0.0021525629999999997,16.0,7433.0,0.0011020777672573695,0.002613083,29.0,11098.0,0.0017854003662097118,0.000181176,2.0,11039.0,0.00016044923377657016,0.00033160199999999996,9.0,27141.0,0.0004294050919489078
8.0,25.0,0.000582072,1718.0,1.0,0.0013392314976239095,0.000773395,1.0,1293.0,0.00030935800011282503,0.0017489570000000002,13.0,7433.0,0.0013608294603544217,0.000630744,7.0,11098.0,0.001323537819725827,0.000181176,2.0,11039.0,0.0001687399402659421,0.000257912,7.0,27141.0,0.00036080785516934467
8.0,26.0,0.0,1718.0,0.0,0.0008035388985743457,0.00154679,2.0,1293.0,0.0008043308000676951,0.001883493,14.0,7433.0,0.001569894876212653,0.00045053199999999996,5.0,11098.0,0.0009743354918354962,0.000271764,3.0,11039.0,0.00020994956415956527,0.00033160199999999996,9.0,27141.0,0.00034912551310160676
8.0,27.0,0.0,1718.0,0.0,0.0004821233391446074,0.0,0.0,1293.0,0.000482598480040617,0.0,0.0,7433.0,0.0009419369257275918,0.0005406380000000001,6.0,11098.0,0.0008008564951012977,0.000181176,2.0,11039.0,0.00019844013849573916,0.000221068,6.0,27141.0,0.00029790250786096407
8.0,28.0,0.0,1718.0,0.0,0.00028927400348676443,0.0,0.0,1293.0,0.0002895590880243702,0.00026907,2.0,7433.0,0.000672790155436555,0.000901063,10.0,11098.0,0.0008409390970607787,9.0588e-05,1.0,11039.0,0.00015529928309744348,0.000184223,5.0,27141.0,0.00025243070471657843
8.0,29.0,0.0,1718.0,0.0,0.00017356440209205864,0.0,0.0,1293.0,0.0001737354528146221,0.000134535,1.0,7433.0,0.00045748809326193304,0.000630744,7.0,11098.0,0.0007568610582364672,0.0,0.0,11039.0,9.317956985846609e-05,7.368899999999999e-05,2.0,27141.0,0.00018093402282994708
8.0,30.0,0.0,1718.0,0.0,0.00010413864125523519,0.0,0.0,1293.0,0.00010424127168877325,0.0,0.0,7433.0,0.0002744928559571598,0.000180213,2.0,11098.0,0.0005262018349418803,9.0588e-05,1.0,11039.0,9.214294191507965e-05,0.000184223,5.0,27141.0,0.00018224961369796825
8.0,31.0,0.0,1718.0,0.0,6.248318475314111e-05,0.0,0.0,1293.0,6.254476301326394e-05,0.0,0.0,7433.0,0.00016469571357429586,9.010600000000001e-05,1.0,11098.0,0.00035176350096512816,9.0588e-05,1.0,11039.0,9.152096514904779e-05,0.000221068,6.0,27141.0,0.00019777696821878096
8.0,32.0,0.0,1718.0,0.0,3.7489910851884666e-05,0.0,0.0,1293.0,3.7526857807958366e-05,0.000134535,1.0,7433.0,0.0001526314281445775,0.0,0.0,11098.0,0.00021105810057907688,9.0588e-05,1.0,11039.0,9.114777908942867e-05,7.368899999999999e-05,2.0,27141.0,0.00014814178093126856
8.0,33.0,0.0,1718.0,0.0,2.2493946511130798e-05,0.0,0.0,1293.0,2.251611468477502e-05,0.0,0.0,7433.0,9.15788568867465e-05,0.0,0.0,11098.0,0.00012663486034744613,9.0588e-05,1.0,11039.0,9.09238674536572e-05,0.0,0.0,27141.0,8.888506855876114e-05
8.0,34.0,0.0,1718.0,0.0,1.3496367906678478e-05,0.0,0.0,1293.0,1.3509668810865011e-05,0.000134535,1.0,7433.0,0.0001087613141320479,0.0,0.0,11098.0,7.598091620846767e-05,0.0,0.0,11039.0,5.455432047219432e-05,0.0,0.0,27141.0,5.333104113525668e-05
8.0,35.0,0.000582072,1718.0,1.0,0.0002409266207440071,0.0,0.0,1293.0,8.105801286519007e-06,0.0,0.0,7433.0,6.525678847922874e-05,0.0,0.0,11098.0,4.55885497250806e-05,0.0,0.0,11039.0,3.2732592283316594e-05,0.0,0.0,27141.0,3.199862468115401e-05
8.0,36.0,0.0,1718.0,0.0,0.00014455597244640426,0.0,0.0,1293.0,4.863480771911404e-06,0.0,0.0,7433.0,3.915407308753724e-05,0.0,0.0,11098.0,2.735312983504836e-05,0.0,0.0,11039.0,1.9639555369989956e-05,0.0,0.0,27141.0,1.9199174808692404e-05
8.0,37.0,0.0,1718.0,0.0,8.673358346784255e-05,0.0,0.0,1293.0,2.9180884631468423e-06,0.0,0.0,7433.0,2.3492443852522344e-05,0.0,0.0,11098.0,1.6411877901029016e-05,0.0,0.0,11039.0,1.1783733221993973e-05,3.6845e-05,1.0,27141.0,2.6257504885215442e-05
8.0,38.0,0.0,1718.0,0.0,5.204015008070553e-05,0.0,0.0,1293.0,1.7508530778881053e-06,0.0,0.0,7433.0,1.4095466311513406e-05,0.0,0.0,11098.0,9.847126740617408e-06,0.0,0.0,11039.0,7.070239933196383e-06,0.0,0.0,27141.0,1.5754502931129263e-05
8.0,39.0,0.0,1718.0,0.0,3.122409004842332e-05,0.0,0.0,1293.0,1.0505118467328632e-06,0.0,0.0,7433.0,8.457279786908044e-06,9.010600000000001e-05,1.0,11098.0,4.195067604437045e-05,0.0,0.0,11039.0,4.24214395991783e-06,0.0,0.0,27141.0,9.452701758677558e-06
8.0,40.0,0.0,1718.0,0.0,1.873445402905399e-05,0.0,0.0,1293.0,6.303071080397179e-07,0.0,0.0,7433.0,5.074367872144826e-06,0.0,0.0,11098.0,2.517040562662227e-05,0.0,0.0,11039.0,2.5452863759506977e-06,0.0,0.0,27141.0,5.6716210552065345e-06
8.0,41.0,0.0,1718.0,0.0,1.1240672417432394e-05,0.0,0.0,1293.0,3.7818426482383073e-07,0.0,0.0,7433.0,3.0446207232868955e-06,0.0,0.0,11098.0,1.5102243375973361e-05,0.0,0.0,11039.0,1.5271718255704186e-06,0.0,0.0,27141.0,3.4029726331239205e-06
8.0,42.0,0.0,1718.0,0.0,6.744403450459436e-06,0.0,0.0,1293.0,2.2691055889429842e-07,0.0,0.0,7433.0,1.8267724339721373e-06,0.0,0.0,11098.0,9.061346025584017e-06,0.0,0.0,11039.0,9.163030953422511e-07,0.0,0.0,27141.0,2.0417835798743522e-06
8.0,43.0,0.0,1718.0,0.0,4.046642070275662e-06,0.0,0.0,1293.0,1.3614633533657905e-07,0.0,0.0,7433.0,1.0960634603832824e-06,0.0,0.0,11098.0,5.43680761535041e-06,0.0,0.0,11039.0,5.497818572053506e-07,0.0,0.0,27141.0,1.2250701479246114e-06
8.0,44.0,0.0,1718.0,0.0,2.427985242165397e-06,0.0,0.0,1293.0,8.168780120194743e-08,0.0,0.0,7433.0,6.576380762299695e-07,0.0,0.0,11098.0,3.262084569210246e-06,0.0,0.0,11039.0,3.2986911432321035e-07,0.0,0.0,27141.0,7.350420887547668e-07
8.0,45.0,0.0,1718.0,0.0,1.4567911452992382e-06,0.0,0.0,1293.0,4.901268072116846e-08,0.0,0.0,7433.0,3.9458284573798166e-07,0.0,0.0,11098.0,1.9572507415261475e-06,0.0,0.0,11039.0,1.979214685939262e-07,0.0,0.0,27141.0,4.4102525325286005e-07
8.0,46.0,0.0,1718.0,0.0,8.740746871795429e-07,0.0,0.0,1293.0,2.9407608432701072e-08,0.0,0.0,7433.0,2.3674970744278898e-07,0.0,0.0,11098.0,1.1743504449156885e-06,0.0,0.0,11039.0,1.1875288115635571e-07,0.0,0.0,27141.0,2.6461515195171604e-07
8.0,47.0,0.0,1718.0,0.0,5.244448123077257e-07,0.0,0.0,1293.0,1.764456505962064e-08,0.0,0.0,7433.0,1.4204982446567338e-07,0.0,0.0,11098.0,7.04610266949413e-07,0.0,0.0,11039.0,7.125172869381342e-08,0.0,0.0,27141.0,1.587690911710296e-07
8.0,48.0,0.0,1718.0,0.0,3.146668873846354e-07,0.0,0.0,1293.0,1.0586739035772384e-08,0.0,0.0,7433.0,8.522989467940403e-08,0.0,0.0,11098.0,4.227661601696478e-07,0.0,0.0,11039.0,4.2751037216288055e-08,0.0,0.0,27141.0,9.526145470261776e-08
8.0,49.0,0.0,1718.0,0.0,1.8880013243078124e-07,0.0,0.0,1293.0,6.3520434214634304e-09,0.0,0.0,7433.0,5.113793680764242e-08,0.0,0.0,11098.0,2.5365969610178866e-07,0.0,0.0,11039.0,2.5650622329772834e-08,0.0,0.0,27141.0,5.715687282157065e-08
8.0,50.0,0.0,1718.0,0.0,1.1328007945846873e-07,0.0,0.0,1293.0,3.811226052878058e-09,0.0,0.0,7433.0,3.068276208458545e-08,0.0,0.0,11098.0,1.5219581766107318e-07,0.0,0.0,11039.0,1.53903733978637e-08,0.0,0.0,27141.0,3.429412369294239e-08
8.0,51.0,0.0,1718.0,0.0,6.796804767508124e-08,0.0,0.0,1293.0,2.2867356317268347e-09,0.0,0.0,7433.0,1.840965725075127e-08,0.0,0.0,11098.0,9.131749059664391e-08,0.0,0.0,11039.0,9.23422403871822e-09,0.0,0.0,27141.0,2.0576474215765435e-08
8.0,52.0,0.0,1718.0,0.0,4.078082860504874e-08,0.0,0.0,1293.0,1.3720413790361008e-09,0.0,0.0,7433.0,1.1045794350450762e-08,0.0,0.0,11098.0,5.479049435798634e-08,0.0,0.0,11039.0,5.540534423230932e-09,0.0,0.0,27141.0,1.234588452945926e-08
9.0,1.0,0.0,1697.0,0.0,2.4468497163029243e-08,0.0,0.0,1293.0,8.232248274216604e-10,0.0,0.0,7433.0,6.627476610270457e-09,0.0,0.0,11098.0,3.28742966147918e-08,0.0,0.0,11039.0,3.324320653938559e-09,0.0,0.0,27141.0,7.407530717675555e-09
9.0,2.0,0.0,1697.0,0.0,1.4681098297817544e-08,0.0,0.0,1278.0,4.939348964529963e-10,0.0,0.0,7330.0,3.976485966162274e-09,0.0,0.0,10978.0,1.972457796887508e-08,0.0,0.0,10682.0,1.9945923923631354e-09,0.0,0.0,27181.0,4.444518430605333e-09
9.0,3.0,0.0,1697.0,0.0,8.808658978690526e-09,0.0,0.0,1278.0,2.9636093787179777e-10,0.0,0.0,7330.0,2.3858915796973643e-09,0.0,0.0,10978.0,1.1834746781325048e-08,0.0,0.0,10682.0,1.1967554354178812e-09,0.0,0.0,27181.0,2.6667110583631998e-09
9.0,4.0,0.0,1697.0,0.0,5.285195387214315e-09,0.0,0.0,1278.0,1.7781656272307865e-10,0.0,0.0,7330.0,1.4315349478184185e-09,0.0,0.0,10978.0,7.100848068795028e-09,0.0,0.0,10682.0,7.180532612507287e-10,0.0,0.0,27181.0,1.6000266350179197e-09
9.0,5.0,0.0,1697.0,0.0,3.1711172323285887e-09,0.0,0.0,1278.0,1.0668993763384718e-10,0.0,0.0,7330.0,8.58920968691051e-10,0.0,0.0,10978.0,4.260508841277016e-09,0.0,0.0,10682.0,4.308319567504372e-10,0.0,0.0,27181.0,9.600159810107519e-10
9.0,6.0,0.0,1697.0,0.0,1.902670339397153e-09,0.0,0.0,1278.0,6.401396258030831e-11,0.0,0.0,7330.0,5.153525812146306e-10,0.0,0.0,10978.0,2.5563053047662097e-09,0.0,0.0,10682.0,2.584991740502623e-10,0.0,0.0,27181.0,5.760095886064511e-10
9.0,7.0,0.0,1697.0,0.0,1.1416022036382918e-09,0.0,0.0,1278.0,3.840837754818498e-11,0.0,0.0,7330.0,3.0921154872877833e-10,0.0,0.0,10978.0,1.5337831828597259e-09,0.0,0.0,10682.0,1.550995044301574e-10,0.0,0.0,27181.0,3.4560575316387066e-10
9.0,8.0,0.0,1697.0,0.0,6.849613221829751e-10,0.0,0.0,1278.0,2.304502652891099e-11,0.0,0.0,7330.0,1.85526929237267e-10,0.0,0.0,10978.0,9.202699097158355e-10,0.0,0.0,10682.0,9.305970265809443e-11,0.0,0.0,27181.0,2.073634518983224e-10
9.0,9.0,0.0,1697.0,0.0,4.1097679330978505e-10,0.0,0.0,1278.0,1.3827015917346593e-11,0.0,0.0,7330.0,1.113161575423602e-10,0.0,0.0,10978.0,5.521619458295013e-10,0.0,0.0,10682.0,5.583582159485666e-11,3.679e-05,1.0,27181.0,1.4716124418071138e-05
9.0,10.0,0.0,1697.0,0.0,2.4658607598587104e-10,0.0,0.0,1278.0,8.296209550407956e-12,0.0,0.0,7330.0,6.678969452541612e-11,0.0,0.0,10978.0,3.312971674977008e-10,0.0,0.0,10682.0,3.3501492956913994e-11,0.0,0.0,27181.0,8.829674650842683e-06
9.0,11.0,0.0,1697.0,0.0,1.4795164559152262e-10,0.0,0.0,1278.0,4.977725730244773e-12,0.0,0.0,7330.0,4.007381671524967e-11,0.0,0.0,10978.0,1.9877830049862045e-10,0.0,0.0,10682.0,2.0100895774148396e-11,0.0,0.0,27181.0,5.297804790505609e-06
9.0,12.0,0.0,1697.0,0.0,8.877098735491357e-11,0.0,0.0,1278.0,2.9866354381468638e-12,0.000136418,1.0,7330.0,5.456722404429003e-05,0.0,0.0,10978.0,1.1926698029917226e-10,0.0,0.0,10682.0,1.2060537464489038e-11,0.0,0.0,27181.0,3.1786828743033654e-06
9.0,13.0,0.0,1697.0,0.0,5.326259241294814e-11,0.0,0.0,1278.0,1.7919812628881183e-12,0.0,0.0,7330.0,3.274033442657402e-05,0.0,0.0,10978.0,7.156018817950335e-11,0.0,0.0,10682.0,7.236322478693423e-12,0.0,0.0,27181.0,1.907209724582019e-06
9.0,14.0,0.0,1697.0,0.0,3.195755544776888e-11,0.0,0.0,1278.0,1.075188757732871e-12,0.000136418,1.0,7330.0,7.421140065594441e-05,0.0,0.0,10978.0,4.293611290770201e-11,0.000280848,3.0,10682.0,0.00011233920434179348,3.679e-05,1.0,27181.0,1.586032583474921e-05
9.0,15.0,0.0,1697.0,0.0,1.917453326866133e-11,0.0,0.0,1278.0,6.451132546397225e-13,0.0,0.0,7330.0,4.452684039356665e-05,0.0,0.0,10978.0,2.5761667744621208e-11,9.3616e-05,1.0,10682.0,0.00010484992260507609,0.0,0.0,27181.0,9.516195500849526e-06
9.0,16.0,0.0,1697.0,0.0,1.1504719961196797e-11,0.0,0.0,1278.0,3.870679527838335e-13,0.0,0.0,7330.0,2.6716104236139986e-05,0.000182177,2.0,10978.0,7.287081545700064e-05,9.3616e-05,1.0,10682.0,0.00010035635356304566,3.679e-05,1.0,27181.0,2.0425717300509715e-05
9.0,17.0,0.001178374,1697.0,2.0,0.000471349606902832,0.0,0.0,1278.0,2.322407716703001e-13,0.000136418,1.0,7330.0,7.059686254168399e-05,0.000637621,7.0,10978.0,0.00029877088927420035,0.001497856,16.0,10682.0,0.0006593562121378275,0.0,0.0,27181.0,1.2255430380305828e-05
9.0,18.0,0.0,1697.0,0.0,0.0002828097641416992,0.0,0.0,1278.0,1.3934446300218003e-13,0.000272835,2.0,7330.0,0.0001514921175250104,0.000273266,3.0,10978.0,0.0002885689335645202,0.000187232,2.0,10682.0,0.00047050652728269655,7.3581e-05,2.0,27181.0,3.6785658228183494e-05
9.0,19.0,0.0,1697.0,0.0,0.00016968585848501952,0.0,0.0,1278.0,8.360667780130801e-14,0.00040925300000000005,3.0,7330.0,0.00025459647051500624,0.000364355,4.0,10978.0,0.0003188833601387121,0.000280848,3.0,10682.0,0.0003946431163696179,0.000147162,4.0,27181.0,8.093619493691009e-05
9.0,20.0,0.000589187,1697.0,1.0,0.00033748631509101173,0.0,0.0,1278.0,5.0164006680784805e-14,0.00040925300000000005,3.0,7330.0,0.00031645908230900374,0.000455444,5.0,10978.0,0.00037350761608322727,0.000561696,6.0,10682.0,0.0004614642698217707,0.000257533,7.0,27181.0,0.00015157491696214607
9.0,21.0,0.001767561,1697.0,3.0,0.000909516189054607,0.0,0.0,1278.0,3.009840400847088e-14,0.0,0.0,7330.0,0.00018987544938540223,0.000455444,5.0,10978.0,0.00040628216964993635,0.00140424,15.0,10682.0,0.0008385745618930624,0.000110371,3.0,27181.0,0.00013509335017728764
9.0,22.0,0.001178374,1697.0,2.0,0.0010170593134327642,0.000782367,1.0,1278.0,0.00031294680001805905,0.000136418,1.0,7330.0,0.00016849246963124132,0.0013663310000000001,15.0,10978.0,0.0007903017017899618,0.002246784,24.0,10682.0,0.0014018583371358372,0.000367905,10.0,27181.0,0.0002282180101063726
9.0,23.0,0.000589187,1697.0,1.0,0.0008459103880596585,0.0,0.0,1278.0,0.00018776808001083544,0.000136418,1.0,7330.0,0.0001556626817787448,0.002550485,28.0,10978.0,0.0014943750210739772,0.0027148640000000004,29.0,10682.0,0.0019270606022815024,0.000662229,18.0,27181.0,0.00040182240606382355
9.0,24.0,0.0,1697.0,0.0,0.000507546232835795,0.0,0.0,1278.0,0.00011266084800650125,0.00054567,4.0,7330.0,0.0003116656090672469,0.00218613,24.0,10978.0,0.0017710770126443862,0.0017787039999999999,19.0,10682.0,0.0018677179613689012,0.000588648,16.0,27181.0,0.0004765526436382941
